MALADIE,DEBUTSEM,PROVINCE,ZONE_SANTE,POP,TOTALCAS,TOTALDECES,LETAL,ATTAQ
Fievre Typhoide,2023-01-30,Nord Kivu,Alimbongo,149876.0,21.0,0.0,0.0,14.01
Fievre Typhoide,2023-01-30,Nord Kivu,Bambo,99937.0,37.0,0.0,0.0,37.02
Fievre Typhoide,2023-01-30,Nord Kivu,Beni,378770.0,88.0,0.0,0.0,23.23
Fievre Typhoide,2023-01-30,Nord Kivu,Biena,94132.0,50.0,0.0,0.0,53.12
Fievre Typhoide,2023-01-30,Nord Kivu,Binza,168322.0,65.0,0.0,0.0,38.62
Fievre Typhoide,2023-01-30,Nord Kivu,Butembo,293002.0,66.0,0.0,0.0,22.53
Fievre Typhoide,2023-01-30,Nord Kivu,Goma,162718.0,345.0,0.0,0.0,212.02
Fievre Typhoide,2023-01-30,Nord Kivu,Itebero,73005.0,58.0,0.0,0.0,79.45
Fievre Typhoide,2023-01-30,Nord Kivu,Kalunguta,184140.0,38.0,0.0,0.0,20.64
Fievre Typhoide,2023-01-30,Nord Kivu,Kamango,66930.0,49.0,0.0,0.0,73.21
Fievre Typhoide,2023-01-30,Nord Kivu,Karisimbi,470999.0,290.0,0.0,0.0,61.57
Fievre Typhoide,2023-01-30,Nord Kivu,Katoyi,149795.0,4.0,0.0,0.0,2.67
Fievre Typhoide,2023-01-30,Nord Kivu,Katwa,299875.0,42.0,0.0,0.0,14.01
Fievre Typhoide,2023-01-30,Nord Kivu,Kayna,304370.0,644.0,0.0,0.0,211.58
Fievre Typhoide,2023-01-30,Nord Kivu,Kibirizi,193561.0,56.0,0.0,0.0,28.93
Fievre Typhoide,2023-01-30,Nord Kivu,Kibua,57978.0,15.0,0.0,0.0,25.87
Fievre Typhoide,2023-01-30,Nord Kivu,Kirotshe,316288.0,21.0,0.0,0.0,6.64
Fievre Typhoide,2023-01-30,Nord Kivu,Lubero,324359.0,45.0,0.0,0.0,13.87
Fievre Typhoide,2023-01-30,Nord Kivu,Mabalako,127438.0,80.0,0.0,0.0,62.78
Fievre Typhoide,2023-01-30,Nord Kivu,Manguredjipa,58226.0,21.0,0.0,0.0,36.07
Fievre Typhoide,2023-01-30,Nord Kivu,Masereka,162031.0,29.0,0.0,0.0,17.9
Fievre Typhoide,2023-01-30,Nord Kivu,Masisi,337943.0,11.0,1.0,9.09,3.25
Fievre Typhoide,2023-01-30,Nord Kivu,Musienene,201609.0,35.0,0.0,0.0,17.36
Fievre Typhoide,2023-01-30,Nord Kivu,Mutwanga,247887.0,119.0,0.0,0.0,48.01
Fievre Typhoide,2023-01-30,Nord Kivu,Mweso,237179.0,113.0,0.0,0.0,47.64
Fievre Typhoide,2023-01-30,Nord Kivu,Nyiragongo,63637.0,422.0,0.0,0.0,663.14
Fievre Typhoide,2023-01-30,Nord Kivu,Oicha,318770.0,59.0,0.0,0.0,18.51
Fievre Typhoide,2023-01-30,Nord Kivu,Pinga,141907.0,30.0,0.0,0.0,21.14
Fievre Typhoide,2023-01-30,Nord Kivu,Rutshuru,177411.0,2.0,0.0,0.0,1.13
Fievre Typhoide,2023-01-30,Nord Kivu,Rwanguba,201194.0,24.0,0.0,0.0,11.93
Fievre Typhoide,2023-01-30,Nord Kivu,Walikale,216011.0,15.0,0.0,0.0,6.94
Fievre Typhoide,2023-01-30,Sankuru,Bena Dibele,161985.0,4.0,0.0,0.0,2.47
Fievre Typhoide,2023-01-30,Sankuru,Dikungu,187472.0,83.0,0.0,0.0,44.27
Fievre Typhoide,2023-01-30,Sankuru,Djalo Djeka,116497.0,32.0,0.0,0.0,27.47
Fievre Typhoide,2023-01-30,Sankuru,Katako Kombe,171220.0,8.0,0.0,0.0,4.67
Fievre Typhoide,2023-01-30,Sankuru,Kole,166059.0,10.0,0.0,0.0,6.02
Fievre Typhoide,2023-01-30,Sankuru,Lodja,423451.0,105.0,0.0,0.0,24.8
Fievre Typhoide,2023-01-30,Sankuru,Lusambo,170506.0,203.0,0.0,0.0,119.06
Fievre Typhoide,2023-01-30,Sankuru,Minga,197290.0,47.0,0.0,0.0,23.82
Fievre Typhoide,2023-01-30,Sankuru,Ototo,179966.0,15.0,0.0,0.0,8.33
Fievre Typhoide,2023-01-30,Sankuru,Pania Mutombo,113692.0,24.0,0.0,0.0,21.11
Fievre Typhoide,2023-01-30,Sankuru,Tshumbe,136579.0,62.0,0.0,0.0,45.39
Fievre Typhoide,2023-01-30,Sankuru,Vanga Kete,167056.0,27.0,0.0,0.0,16.16
Fievre Typhoide,2023-01-30,Sankuru,Wembo Nyama,136222.0,20.0,0.0,0.0,14.68
Fievre Typhoide,2023-01-30,Sud Kivu,Bagira Kasha,124346.0,23.0,0.0,0.0,18.5
Fievre Typhoide,2023-01-30,Sud Kivu,Bunyakiri,124016.0,38.0,1.0,2.63,30.64
Fievre Typhoide,2023-01-30,Sud Kivu,Fizi,105269.0,230.0,0.0,0.0,218.49
Fievre Typhoide,2023-01-30,Sud Kivu,Hauts Plateaux,0.0,10.0,0.0,0.0,0.0
Fievre Typhoide,2023-01-30,Sud Kivu,Ibanda,200689.0,293.0,0.0,0.0,146.0
Fievre Typhoide,2023-01-30,Sud Kivu,Idjwi,166424.0,58.0,0.0,0.0,34.85
Fievre Typhoide,2023-01-30,Sud Kivu,Itombwe,61000.0,33.0,0.0,0.0,54.1
Fievre Typhoide,2023-01-30,Sud Kivu,Kabare,136183.0,26.0,0.0,0.0,19.09
Fievre Typhoide,2023-01-30,Sud Kivu,Kadutu,262627.0,116.0,0.0,0.0,44.17
Fievre Typhoide,2023-01-30,Sud Kivu,Kalehe,112594.0,4.0,0.0,0.0,3.55
Fievre Typhoide,2023-01-30,Sud Kivu,Kalole,153498.0,6.0,0.0,0.0,3.91
Fievre Typhoide,2023-01-30,Sud Kivu,Kalonge,100768.0,21.0,0.0,0.0,20.84
Fievre Typhoide,2023-01-30,Sud Kivu,Kamituga,154208.0,38.0,0.0,0.0,24.64
Fievre Typhoide,2023-01-30,Sud Kivu,Kaniola,111505.0,66.0,0.0,0.0,59.19
Fievre Typhoide,2023-01-30,Sud Kivu,Katana,126644.0,68.0,0.0,0.0,53.69
Fievre Typhoide,2023-01-30,Sud Kivu,Kitutu,103945.0,124.0,0.0,0.0,119.29
Fievre Typhoide,2023-01-30,Sud Kivu,Lemera,136689.0,66.0,0.0,0.0,48.28
Fievre Typhoide,2023-01-30,Sud Kivu,Lulenge Kimbi,75398.0,59.0,0.0,0.0,78.25
Fievre Typhoide,2023-01-30,Sud Kivu,Minova,119900.0,141.0,0.0,0.0,117.6
Fievre Typhoide,2023-01-30,Sud Kivu,Mubumbano,134748.0,17.0,0.0,0.0,12.62
Fievre Typhoide,2023-01-30,Sud Kivu,Mulungu,173330.0,10.0,0.0,0.0,5.77
Fievre Typhoide,2023-01-30,Sud Kivu,Mwana,116300.0,14.0,0.0,0.0,12.04
Fievre Typhoide,2023-01-30,Sud Kivu,Mwenga,158457.0,6.0,0.0,0.0,3.79
Fievre Typhoide,2023-01-30,Sud Kivu,Nundu,120129.0,44.0,0.0,0.0,36.63
Fievre Typhoide,2023-01-30,Sud Kivu,Nyantende,67016.0,63.0,0.0,0.0,94.01
Fievre Typhoide,2023-01-30,Sud Kivu,Ruzizi,211761.0,105.0,0.0,0.0,49.58
Fievre Typhoide,2023-01-30,Sud Kivu,Uvira,227649.0,424.0,0.0,0.0,186.25
Fievre Typhoide,2023-01-30,Sud Kivu,Walungu,197810.0,15.0,0.0,0.0,7.58
Fievre Typhoide,2023-01-30,Sud Ubangi,Bangabola,178726.0,8.0,0.0,0.0,4.48
Fievre Typhoide,2023-01-30,Sud Ubangi,Bogosenubea,169392.0,6.0,0.0,0.0,3.54
Fievre Typhoide,2023-01-30,Sud Ubangi,Budjala,201330.0,2.0,0.0,0.0,0.99
Fievre Typhoide,2023-01-30,Sud Ubangi,Bulu,140300.0,22.0,0.0,0.0,15.68
Fievre Typhoide,2023-01-30,Sud Ubangi,Bwamanda,290408.0,4.0,0.0,0.0,1.38
Fievre Typhoide,2023-01-30,Sud Ubangi,Gemena,444764.0,66.0,0.0,0.0,14.84
Fievre Typhoide,2023-01-30,Sud Ubangi,Kungu,102686.0,26.0,0.0,0.0,25.32
Fievre Typhoide,2023-01-30,Sud Ubangi,Ndage,120772.0,12.0,0.0,0.0,9.94
Fievre Typhoide,2023-01-30,Sud Ubangi,Tandala,476688.0,82.0,0.0,0.0,17.2
Fievre Typhoide,2023-01-30,Sud Ubangi,Zongo,45686.0,56.0,0.0,0.0,122.58
Fievre Typhoide,2023-01-30,Tanganyika,Kabalo,307685.0,21.0,0.0,0.0,6.83
Fievre Typhoide,2023-01-30,Tanganyika,Kalemie,419011.0,76.0,0.0,0.0,18.14
Fievre Typhoide,2023-01-30,Tanganyika,Kansimba,204600.0,1.0,0.0,0.0,0.49
Fievre Typhoide,2023-01-30,Tanganyika,Kiyambi,204152.0,2.0,0.0,0.0,0.98
Fievre Typhoide,2023-01-30,Tanganyika,Kongolo,396220.0,3.0,0.0,0.0,0.76
Fievre Typhoide,2023-01-30,Tanganyika,Mbulala,237768.0,9.0,0.0,0.0,3.79
Fievre Typhoide,2023-01-30,Tanganyika,Moba,403547.0,14.0,0.0,0.0,3.47
Fievre Typhoide,2023-01-30,Tanganyika,Nyemba,391421.0,100.0,0.0,0.0,25.55
Fievre Typhoide,2023-01-30,Tshopo,Bafwabgobgo,86206.0,13.0,0.0,0.0,15.08
Fievre Typhoide,2023-01-30,Tshopo,Basoko,216646.0,14.0,0.0,0.0,6.46
Fievre Typhoide,2023-01-30,Tshopo,Isangi,204438.0,5.0,0.0,0.0,2.45
Fievre Typhoide,2023-01-30,Tshopo,Kabondo,210895.0,30.0,0.0,0.0,14.23
Fievre Typhoide,2023-01-30,Tshopo,Lubunga,188877.0,4.0,0.0,0.0,2.12
Fievre Typhoide,2023-01-30,Tshopo,Makiso Kisangan,399706.0,199.0,0.0,0.0,49.79
Fievre Typhoide,2023-01-30,Tshopo,Mangobo,264495.0,166.0,0.0,0.0,62.76
Fievre Typhoide,2023-01-30,Tshopo,Opala,164737.0,3.0,0.0,0.0,1.82
Fievre Typhoide,2023-01-30,Tshopo,Opienge,78950.0,2.0,0.0,0.0,2.53
Fievre Typhoide,2023-01-30,Tshopo,Tshopo,183655.0,14.0,0.0,0.0,7.62
Fievre Typhoide,2023-01-30,Tshopo,Yabaondo,208448.0,10.0,0.0,0.0,4.8
Fievre Typhoide,2023-01-30,Tshopo,Yahisuli,119898.0,3.0,0.0,0.0,2.5
Fievre Typhoide,2023-01-30,Tshopo,Yahuma,263111.0,10.0,0.0,0.0,3.8
Fievre Typhoide,2023-01-30,Tshopo,Yakusu,203745.0,5.0,0.0,0.0,2.45
Fievre Typhoide,2023-01-30,Tshuapa,Boende,325616.0,11.0,0.0,0.0,3.38
Fievre Typhoide,2023-01-30,Tshuapa,Mompono,170697.0,1.0,0.0,0.0,0.59
Fievre Typhoide,2023-01-30,Tshuapa,Monkoto,166197.0,9.0,0.0,0.0,5.42
Grippe,2023-01-30,Bas Uele,Aketi,128993.0,134.0,0.0,0.0,103.88
Grippe,2023-01-30,Bas Uele,Ango,98734.0,7.0,0.0,0.0,7.09
Grippe,2023-01-30,Bas Uele,Bili,61271.0,4.0,0.0,0.0,6.53
Grippe,2023-01-30,Bas Uele,Bondo,100284.0,28.0,0.0,0.0,27.92
Grippe,2023-01-30,Bas Uele,Buta,175748.0,36.0,0.0,0.0,20.48
Grippe,2023-01-30,Bas Uele,Likasi,66790.0,73.0,0.0,0.0,109.3
Grippe,2023-01-30,Bas Uele,Poko,114481.0,22.0,0.0,0.0,19.22
Grippe,2023-01-30,Bas Uele,Titule,73432.0,16.0,0.0,0.0,21.79
Grippe,2023-01-30,Bas Uele,Viadana,99367.0,16.0,0.0,0.0,16.1
Grippe,2023-01-30,Equateur,Basankusu,309721.0,257.0,0.0,0.0,82.98
Grippe,2023-01-30,Equateur,Bikoro,194501.0,33.0,0.0,0.0,16.97
Grippe,2023-01-30,Equateur,Bolenge,136788.0,31.0,0.0,0.0,22.66
Grippe,2023-01-30,Equateur,Bolomba,342116.0,153.0,0.0,0.0,44.72
Grippe,2023-01-30,Equateur,Bomongo,137842.0,4.0,0.0,0.0,2.9
Grippe,2023-01-30,Equateur,Djombo,114954.0,69.0,0.0,0.0,60.02
Grippe,2023-01-30,Equateur,Iboko,146900.0,97.0,0.0,0.0,66.03
Grippe,2023-01-30,Equateur,Ingende,189474.0,3.0,0.0,0.0,1.58
Grippe,2023-01-30,Equateur,Irebu,65143.0,9.0,0.0,0.0,13.82
Grippe,2023-01-30,Equateur,Lilanga Bobangi,103910.0,90.0,0.0,0.0,86.61
Grippe,2023-01-30,Equateur,Lotumbe,150990.0,191.0,0.0,0.0,126.5
Grippe,2023-01-30,Equateur,Lukolela,186785.0,31.0,0.0,0.0,16.6
Grippe,2023-01-30,Equateur,Mampoko,140665.0,51.0,0.0,0.0,36.26
Grippe,2023-01-30,Equateur,Mbandaka,278720.0,24.0,0.0,0.0,8.61
Grippe,2023-01-30,Equateur,Monieka,97452.0,61.0,0.0,0.0,62.59
Grippe,2023-01-30,Equateur,Wangata,251180.0,179.0,0.0,0.0,71.26
Grippe,2023-01-30,Haut Katanga,Kamalondo,49574.0,29.0,0.0,0.0,58.5
Grippe,2023-01-30,Haut Katanga,Kambove,76844.0,94.0,0.0,0.0,122.33
Grippe,2023-01-30,Haut Katanga,Kapolowe,98741.0,26.0,0.0,0.0,26.33
Grippe,2023-01-30,Haut Katanga,Kashobwe,9152.0,2.0,0.0,0.0,21.85
Grippe,2023-01-30,Haut Katanga,Katuba,179154.0,4.0,0.0,0.0,2.23
Grippe,2023-01-30,Haut Katanga,Kenya,160523.0,66.0,0.0,0.0,41.12
Grippe,2023-01-30,Haut Katanga,Kowe,82343.0,31.0,0.0,0.0,37.65
Grippe,2023-01-30,Haut Katanga,Likasi,77575.0,55.0,0.0,0.0,70.9
Grippe,2023-01-30,Haut Katanga,Mufunga Sampwe,135583.0,7.0,0.0,0.0,5.16
Grippe,2023-01-30,Haut Katanga,Mumbunda,103865.0,29.0,0.0,0.0,27.92
Grippe,2023-01-30,Haut Katanga,Panda,51598.0,87.0,0.0,0.0,168.61
Grippe,2023-01-30,Haut Katanga,Sakania,143509.0,33.0,0.0,0.0,23.0
Grippe,2023-01-30,Haut Uele,Aba,120859.0,44.0,0.0,0.0,36.41
Grippe,2023-01-30,Haut Uele,Boma Mangbetu,102845.0,1.0,0.0,0.0,0.97
Grippe,2023-01-30,Haut Uele,Doruma,65115.0,1.0,0.0,0.0,1.54
Grippe,2023-01-30,Haut Uele,Faradje,104994.0,4.0,0.0,0.0,3.81
Grippe,2023-01-30,Haut Uele,Gombari,105200.0,51.0,0.0,0.0,48.48
Grippe,2023-01-30,Haut Uele,Isiro,231735.0,20.0,0.0,0.0,8.63
Grippe,2023-01-30,Haut Uele,Pawa,157657.0,48.0,0.0,0.0,30.45
Grippe,2023-01-30,Haut Uele,Wamba,124235.0,5.0,0.0,0.0,4.02
Grippe,2023-01-30,Haut Uele,Watsa,159646.0,83.0,0.0,0.0,51.99
Grippe,2023-01-30,Ituri,Adi,205546.0,51.0,0.0,0.0,24.81
Grippe,2023-01-30,Ituri,Adja,167971.0,48.0,0.0,0.0,28.58
Grippe,2023-01-30,Ituri,Angumu,220056.0,9.0,0.0,0.0,4.09
Grippe,2023-01-30,Ituri,Ariwara,270602.0,57.0,0.0,0.0,21.06
Grippe,2023-01-30,Ituri,Aru,236946.0,79.0,0.0,0.0,33.34
Grippe,2023-01-30,Ituri,Bambu,187698.0,54.0,0.0,0.0,28.77
Grippe,2023-01-30,Ituri,Biringi,158762.0,89.0,0.0,0.0,56.06
Grippe,2023-01-30,Ituri,Boga,86315.0,282.0,0.0,0.0,326.71
Grippe,2023-01-30,Ituri,Bunia,397320.0,300.0,0.0,0.0,75.51
Grippe,2023-01-30,Ituri,Damas,145284.0,30.0,0.0,0.0,20.65
Grippe,2023-01-30,Ituri,Drodro,194057.0,283.0,0.0,0.0,145.83
Grippe,2023-01-30,Ituri,Fataki,164042.0,109.0,0.0,0.0,66.45
Grippe,2023-01-30,Ituri,Gethy,241194.0,225.0,0.0,0.0,93.29
Grippe,2023-01-30,Ituri,Jiba,160099.0,24.0,0.0,0.0,14.99
Grippe,2023-01-30,Ituri,Kambala,161130.0,4.0,0.0,0.0,2.48
Grippe,2023-01-30,Ituri,Kilo,64107.0,4.0,0.0,0.0,6.24
Grippe,2023-01-30,Ituri,Komanda,306647.0,111.0,0.0,0.0,36.2
Grippe,2023-01-30,Ituri,Laybo,190668.0,149.0,0.0,0.0,78.15
Grippe,2023-01-30,Ituri,Lita,166912.0,153.0,0.0,0.0,91.67
Grippe,2023-01-30,Ituri,Logo,305060.0,1.0,0.0,0.0,0.33
Grippe,2023-01-30,Ituri,Lolwa,121563.0,8.0,0.0,0.0,6.58
Grippe,2023-01-30,Ituri,Mahagi,232340.0,60.0,0.0,0.0,25.82
Grippe,2023-01-30,Ituri,Mambassa,126429.0,17.0,0.0,0.0,13.45
Grippe,2023-01-30,Ituri,Mandima,192506.0,195.0,0.0,0.0,101.3
Grippe,2023-01-30,Ituri,Mangala,118194.0,170.0,0.0,0.0,143.83
Grippe,2023-01-30,Ituri,Mongbwalu,172170.0,27.0,0.0,0.0,15.68
Grippe,2023-01-30,Ituri,Nia Nia,0.0,72.0,0.0,0.0,0.0
Grippe,2023-01-30,Ituri,Nyakunde,124808.0,123.0,0.0,0.0,98.55
Grippe,2023-01-30,Ituri,Rethy,261240.0,49.0,0.0,0.0,18.76
Grippe,2023-01-30,Ituri,Rimba,275818.0,41.0,0.0,0.0,14.86
Grippe,2023-01-30,Ituri,Rwampara,233671.0,96.0,0.0,0.0,41.08
Grippe,2023-01-30,Ituri,Tchomia,140055.0,27.0,0.0,0.0,19.28
Grippe,2023-01-30,Kasai,Banga Lubaka,219985.0,81.0,0.0,0.0,36.82
Grippe,2023-01-30,Kasai,Bulape,239121.0,66.0,0.0,0.0,27.6
Grippe,2023-01-30,Kasai,Dekese,241737.0,97.0,0.0,0.0,40.13
Grippe,2023-01-30,Kasai,Ilebo,251737.0,104.0,0.0,0.0,41.31
Grippe,2023-01-30,Kasai,Kakenge,252491.0,49.0,0.0,0.0,19.41
Grippe,2023-01-30,Kasai,Kalonda,524084.0,402.0,0.0,0.0,76.71
Grippe,2023-01-30,Kasai,Kamonia,542032.0,68.0,0.0,0.0,12.55
Grippe,2023-01-30,Kasai,Kamuesha,579830.0,368.0,0.0,0.0,63.47
Grippe,2023-01-30,Kasai,Kanzala,330512.0,546.0,0.0,0.0,165.2
Grippe,2023-01-30,Kasai,Kitangwa,345372.0,450.0,0.0,0.0,130.29
Grippe,2023-01-30,Kasai,Luebo,338416.0,256.0,0.0,0.0,75.65
Grippe,2023-01-30,Kasai,Mikope,247657.0,253.0,0.0,0.0,102.16
Grippe,2023-01-30,Kasai,Mushenge,229737.0,61.0,0.0,0.0,26.55
Grippe,2023-01-30,Kasai,Mutena,350846.0,326.0,0.0,0.0,92.92
Grippe,2023-01-30,Kasai,Mweka,327321.0,89.0,0.0,0.0,27.19
Grippe,2023-01-30,Kasai,Ndjoko Punda,202114.0,167.0,0.0,0.0,82.63
Grippe,2023-01-30,Kasai,Nyanga,166313.0,88.0,0.0,0.0,52.91
Grippe,2023-01-30,Kasai,Tshikapa,476201.0,424.0,0.0,0.0,89.04
Grippe,2023-01-30,Kasai Oriental,Bibanga,192525.0,14.0,0.0,0.0,7.27
Grippe,2023-01-30,Kasai Oriental,Bonzola,226785.0,10.0,0.0,0.0,4.41
Grippe,2023-01-30,Kasai Oriental,Cilundu,233104.0,18.0,0.0,0.0,7.72
Grippe,2023-01-30,Kasai Oriental,Citenge,300296.0,23.0,0.0,0.0,7.66
Grippe,2023-01-30,Kasai Oriental,Dibindi,339432.0,86.0,0.0,0.0,25.34
Grippe,2023-01-30,Kasai Oriental,Diulu,468328.0,256.0,0.0,0.0,54.66
Grippe,2023-01-30,Kasai Oriental,Kabeya Kamuanga,251276.0,162.0,0.0,0.0,64.47
Grippe,2023-01-30,Kasai Oriental,Kansele,321297.0,138.0,0.0,0.0,42.95
Grippe,2023-01-30,Kasai Oriental,Kasansa,259766.0,90.0,0.0,0.0,34.65
Grippe,2023-01-30,Kasai Oriental,Lubilanji,323040.0,140.0,0.0,0.0,43.34
Grippe,2023-01-30,Kasai Oriental,Lukelenge,346890.0,288.0,0.0,0.0,83.02
Grippe,2023-01-30,Kasai Oriental,Miabi,197160.0,58.0,0.0,0.0,29.42
Grippe,2023-01-30,Kasai Oriental,Mpokolo,351952.0,226.0,0.0,0.0,64.21
Grippe,2023-01-30,Kasai Oriental,Muya,420878.0,314.0,0.0,0.0,74.61
Grippe,2023-01-30,Kasai Oriental,Nzaba,368680.0,108.0,0.0,0.0,29.29
Grippe,2023-01-30,Kasai Oriental,Tshilenge,366204.0,21.0,0.0,0.0,5.73
Grippe,2023-01-30,Kasai Oriental,Tshishimbi,227847.0,25.0,0.0,0.0,10.97
Grippe,2023-01-30,Kinshasa,Bandalungwa,190540.0,559.0,0.0,0.0,293.38
Grippe,2023-01-30,Kinshasa,Barumbu,208392.0,44.0,0.0,0.0,21.11
Grippe,2023-01-30,Kinshasa,Binza Meteo,549734.0,458.0,0.0,0.0,83.31
Grippe,2023-01-30,Kinshasa,Binza Ozone,431607.0,699.0,0.0,0.0,161.95
Grippe,2023-01-30,Kinshasa,Biyela,286983.0,84.0,0.0,0.0,29.27
Grippe,2023-01-30,Kinshasa,Bumbu,286983.0,15.0,0.0,0.0,5.23
Grippe,2023-01-30,Kinshasa,Gombe,121931.0,614.0,0.0,0.0,503.56
Grippe,2023-01-30,Kinshasa,Kalamu I,204533.0,505.0,0.0,0.0,246.9
Grippe,2023-01-30,Kinshasa,Kalamu Ii,178435.0,316.0,0.0,0.0,177.1
Grippe,2023-01-30,Kinshasa,Kasa Vubu,183929.0,200.0,0.0,0.0,108.74
Grippe,2023-01-30,Kinshasa,Kikimi,357407.0,117.0,0.0,0.0,32.74
Grippe,2023-01-30,Kinshasa,Kimbanseke,327039.0,822.0,0.0,0.0,251.35
Grippe,2023-01-30,Kinshasa,Kingabwa,307567.0,53.0,0.0,0.0,17.23
Grippe,2023-01-30,Kinshasa,Kingasani,301333.0,410.0,0.0,0.0,136.06
Grippe,2023-01-30,Kinshasa,Kinshasa,249712.0,282.0,0.0,0.0,112.93
Grippe,2023-01-30,Kinshasa,Kintambo,105303.0,50.0,0.0,0.0,47.48
Grippe,2023-01-30,Kinshasa,Kisenso,485691.0,328.0,0.0,0.0,67.53
Grippe,2023-01-30,Kinshasa,Kokolo,444580.0,326.0,0.0,0.0,73.33
Grippe,2023-01-30,Kinshasa,Lemba,263723.0,656.0,0.0,0.0,248.75
Grippe,2023-01-30,Kinshasa,Limete,339158.0,855.0,0.0,0.0,252.09
Grippe,2023-01-30,Kinshasa,Lingwala,116765.0,70.0,0.0,0.0,59.95
Grippe,2023-01-30,Kinshasa,Lufungula,166066.0,14.0,0.0,0.0,8.43
Grippe,2023-01-30,Kinshasa,Makala,411113.0,183.0,0.0,0.0,44.51
Grippe,2023-01-30,Kinshasa,Maluku I,285409.0,11.0,0.0,0.0,3.85
Grippe,2023-01-30,Kinshasa,Maluku Ii,111927.0,17.0,0.0,0.0,15.19
Grippe,2023-01-30,Kinshasa,Masina I,685789.0,1245.0,0.0,0.0,181.54
Grippe,2023-01-30,Kinshasa,Masina Ii,404898.0,66.0,0.0,0.0,16.3
Grippe,2023-01-30,Kinshasa,Matete,355580.0,82.0,0.0,0.0,23.06
Grippe,2023-01-30,Kinshasa,Mont Ngafula I,389599.0,648.0,0.0,0.0,166.32
Grippe,2023-01-30,Kinshasa,Mont Ngafula Ii,262451.0,427.0,0.0,0.0,162.7
Grippe,2023-01-30,Kinshasa,Ndjili,413440.0,747.0,0.0,0.0,180.68
Grippe,2023-01-30,Kinshasa,Ngaba,234151.0,126.0,0.0,0.0,53.81
Grippe,2023-01-30,Kinshasa,Ngiri Ngiri,343152.0,134.0,0.0,0.0,39.05
Grippe,2023-01-30,Kinshasa,Nsele,492326.0,736.0,0.0,0.0,149.49
Grippe,2023-01-30,Kinshasa,Selembao,479135.0,474.0,0.0,0.0,98.93
Grippe,2023-01-30,Kongo Central,Boma,0.0,397.0,0.0,0.0,0.0
Grippe,2023-01-30,Kongo Central,Boma Bungu,120824.0,184.0,0.0,0.0,152.29
Grippe,2023-01-30,Kongo Central,Inga,63597.0,2.0,0.0,0.0,3.14
Grippe,2023-01-30,Kongo Central,Kangu,73154.0,195.0,0.0,0.0,266.56
Grippe,2023-01-30,Kongo Central,Kibunzi,47383.0,6.0,0.0,0.0,12.66
Grippe,2023-01-30,Kongo Central,Kimpangu,101766.0,31.0,0.0,0.0,30.46
Grippe,2023-01-30,Kongo Central,Kimpese,160442.0,118.0,0.0,0.0,73.55
Grippe,2023-01-30,Kongo Central,Kimvula,135052.0,6.0,0.0,0.0,4.44
Grippe,2023-01-30,Kongo Central,Kinkonzi,49977.0,61.0,0.0,0.0,122.06
Grippe,2023-01-30,Kongo Central,Kisantu,131141.0,216.0,0.0,0.0,164.71
Grippe,2023-01-30,Kongo Central,Kizu,46860.0,84.0,0.0,0.0,179.26
Grippe,2023-01-30,Kongo Central,Kwilu Ngongo,110199.0,10.0,0.0,0.0,9.07
Grippe,2023-01-30,Kongo Central,Kwimba,61805.0,135.0,0.0,0.0,218.43
Grippe,2023-01-30,Kongo Central,Lukula,124799.0,165.0,0.0,0.0,132.21
Grippe,2023-01-30,Kongo Central,Mangembo,67605.0,87.0,0.0,0.0,128.69
Grippe,2023-01-30,Kongo Central,Masa,87115.0,56.0,0.0,0.0,64.28
Grippe,2023-01-30,Kongo Central,Matadi,112904.0,993.0,0.0,0.0,879.51
Grippe,2023-01-30,Kongo Central,Mbanza Ngungu,80572.0,231.0,0.0,0.0,286.7
Grippe,2023-01-30,Kongo Central,Moanda,109058.0,325.0,0.0,0.0,298.01
Grippe,2023-01-30,Kongo Central,Ngidinga,93895.0,4.0,0.0,0.0,4.26
Grippe,2023-01-30,Kongo Central,Nsona Mpangu,77758.0,8.0,0.0,0.0,10.29
Grippe,2023-01-30,Kongo Central,Nzanza,100138.0,409.0,0.0,0.0,408.44
Grippe,2023-01-30,Kongo Central,Seke Banza,103510.0,82.0,0.0,0.0,79.22
Grippe,2023-01-30,Kongo Central,Sona Bata,67917.0,8.0,0.0,0.0,11.78
Grippe,2023-01-30,Kongo Central,Tshela,135422.0,166.0,0.0,0.0,122.58
Grippe,2023-01-30,Kongo Central,Vaku,51715.0,59.0,0.0,0.0,114.09
Grippe,2023-01-30,Kwango,Kahemba,321011.0,30.0,0.0,0.0,9.35
Grippe,2023-01-30,Kwango,Kasongo Lunda,206853.0,88.0,0.0,0.0,42.54
Grippe,2023-01-30,Kwango,Kenge,329802.0,20.0,0.0,0.0,6.06
Grippe,2023-01-30,Kwango,Tembo,121642.0,156.0,0.0,0.0,128.25
Grippe,2023-01-30,Kwango,Wamba Lwadi,141627.0,86.0,0.0,0.0,60.72
Grippe,2023-01-30,Kwilu,Bandundu,223665.0,40.0,0.0,0.0,17.88
Grippe,2023-01-30,Kwilu,Bulungu,347987.0,237.0,0.0,0.0,68.11
Grippe,2023-01-30,Kwilu,Djuma,274057.0,46.0,0.0,0.0,16.78
Grippe,2023-01-30,Kwilu,Gungu,315000.0,368.0,0.0,0.0,116.83
Grippe,2023-01-30,Kwilu,Idiofa,365897.0,86.0,0.0,0.0,23.5
Grippe,2023-01-30,Kwilu,Ipamu,263581.0,64.0,0.0,0.0,24.28
